"naftournament";"nafcoach";"race"
"106";"4933";"19"
"106";"4935";"12"
"106";"4941";"8"
"106";"4944";"4"
"106";"4945";"1"
"106";"70";"2"
"106";"138";"4"
"106";"192";"2"
"106";"2798";"5"
"106";"2800";"12"
"106";"4362";"2"
"106";"4363";"6"
"106";"4398";"18"
"7289";"29774";"17"
"106";"4928";"4"
"106";"4937";"1"
"106";"4018";"13"
"106";"1183";"2"
"106";"3531";"11"
"106";"4939";"3"
"106";"4934";"12"
"106";"4943";"18"
"7289";"33003";"14"
"80";"68";"4"
"80";"2808";"14"
"80";"2809";"4"
"127";"2797";"13"
"127";"2736";"2"
"127";"341";"7"
"127";"142";"9"
"127";"126";"13"
"127";"68";"2"
"94";"341";"2"
"94";"2808";"14"
"94";"2809";"4"
"94";"2910";"7"
"94";"2912";"4"
"94";"4658";"3"
"106";"372";"12"
"7289";"35399";"25"
"117";"54";"3"
"117";"436";"15"
"117";"441";"5"
"117";"442";"4"
"117";"1885";"10"
"117";"2271";"5"
"117";"4365";"3"
"117";"5089";"3"
"123";"1101";"12"
"123";"1295";"12"
"123";"2508";"18"
"123";"2515";"1"
"123";"2940";"13"
"123";"3298";"14"
"123";"3299";"9"
"123";"3902";"5"
"123";"3903";"5"
"123";"4843";"12"
"28";"1149";"13"
"133";"231";"11"
"133";"2269";"12"
"133";"5244";"3"
"133";"5245";"5"
"133";"5246";"14"
"133";"5248";"4"
"133";"5249";"11"
"112";"3";"13"
"112";"36";"5"
"112";"99";"3"
"112";"100";"9"
"112";"101";"7"
"112";"102";"1"
"112";"103";"9"
"112";"1039";"6"
"112";"1101";"12"
"112";"1102";"6"
"112";"1103";"11"
"112";"1104";"15"
"112";"1105";"15"
"112";"1109";"10"
"112";"1112";"12"
"112";"1115";"5"
"112";"1116";"4"
"112";"1117";"14"
"112";"1124";"7"
"112";"1125";"1"
"112";"1129";"13"
"112";"1132";"12"
"112";"1134";"15"
"112";"1135";"2"
"112";"1137";"12"
"112";"1138";"4"
"112";"1147";"15"
"112";"1149";"5"
"112";"1152";"2"
"112";"1153";"12"
"112";"1156";"3"
"112";"1163";"1"
"112";"126";"13"
"112";"140";"13"
"112";"141";"9"
"112";"1184";"5"
"112";"1359";"2"
"112";"143";"5"
"112";"146";"13"
"112";"1420";"17"
"112";"1538";"6"
"112";"1621";"15"
"112";"172";"9"
"112";"179";"2"
"112";"181";"9"
"112";"203";"15"
"112";"207";"18"
"112";"212";"2"
"112";"1654";"13"
"112";"1761";"15"
"112";"1814";"9"
"112";"2085";"12"
"112";"219";"5"
"112";"224";"9"
"112";"229";"17"
"112";"237";"8"
"112";"2372";"5"
"112";"247";"9"
"112";"249";"9"
"112";"256";"14"
"112";"264";"1"
"112";"2420";"13"
"112";"2441";"11"
"112";"2502";"12"
"112";"2519";"1"
"112";"2591";"4"
"112";"2705";"2"
"112";"296";"17"
"112";"2795";"15"
"112";"2798";"5"
"112";"2800";"12"
"112";"2808";"14"
"112";"2809";"3"
"112";"2949";"19"
"112";"30";"4"
"112";"314";"17"
"112";"340";"4"
"112";"341";"2"
"112";"3356";"12"
"112";"3408";"2"
"112";"3409";"3"
"112";"3410";"1"
"112";"3531";"12"
"112";"379";"14"
"112";"419";"11"
"112";"3588";"2"
"112";"3623";"1"
"112";"4002";"2"
"112";"4051";"3"
"112";"4063";"4"
"112";"4114";"2"
"112";"4350";"1"
"112";"4380";"18"
"112";"4435";"3"
"112";"468";"1"
"112";"4443";"7"
"112";"4552";"17"
"112";"4555";"4"
"112";"4561";"13"
"112";"4580";"13"
"112";"4767";"4"
"112";"4768";"1"
"112";"4822";"15"
"112";"4865";"2"
"112";"493";"11"
"112";"5017";"1"
"112";"5024";"15"
"2794";"22331";"13"
"112";"5131";"6"
"112";"5133";"1"
"112";"5134";"18"
"112";"5136";"3"
"112";"5138";"13"
"112";"5143";"12"
"112";"5144";"11"
"112";"5146";"15"
"112";"5147";"5"
"112";"5148";"3"
"112";"5149";"14"
"112";"5150";"1"
"112";"5151";"15"
"112";"5152";"14"
"112";"5153";"3"
"112";"5154";"1"
"112";"53";"15"
"112";"68";"9"
"112";"69";"7"
"112";"70";"2"
"91";"57";"11"
"112";"533";"4"
"112";"574";"6"
"112";"650";"2"
"112";"713";"2"
"112";"726";"9"
"112";"73";"18"
"112";"75";"18"
"112";"79";"5"
"112";"83";"4"
"112";"87";"2"
"112";"767";"14"
"112";"783";"18"
"112";"5132";"7"
"112";"5135";"19"
"112";"5137";"11"
"112";"5139";"13"
"112";"149";"11"
"112";"3823";"13"
"91";"125";"12"
"91";"128";"9"
"91";"129";"13"
"91";"130";"11"
"91";"133";"19"
"91";"138";"2"
"91";"140";"13"
"91";"144";"13"
"91";"151";"18"
"91";"153";"2"
"91";"192";"2"
"91";"652";"9"
"91";"922";"1"
"91";"1524";"2"
"91";"1724";"14"
"91";"2591";"4"
"91";"2710";"1"
"91";"2714";"17"
"91";"2717";"4"
"91";"2730";"5"
"91";"2802";"3"
"91";"3534";"3"
"91";"3539";"12"
"91";"3598";"7"
"91";"3874";"5"
"91";"4387";"3"
"91";"4388";"18"
"91";"4389";"15"
"91";"4392";"5"
"91";"4554";"6"
"91";"4778";"2"
"91";"4780";"1"
"91";"4919";"5"
"91";"5271";"13"
"91";"5272";"1"
"91";"5326";"10"
"91";"5269";"2"
"91";"5270";"15"
"118";"33";"8"
"118";"166";"2"
"118";"168";"1"
"118";"171";"17"
"118";"327";"15"
"118";"2591";"4"
"118";"2732";"5"
"118";"4345";"10"
"118";"5225";"4"
"150";"329";"9"
"150";"1888";"1"
"150";"1890";"1"
"150";"3961";"15"
"135";"248";"13"
"135";"1814";"9"
"135";"37";"14"
"135";"2329";"2"
"135";"2344";"9"
"135";"601";"9"
"135";"2755";"15"
"135";"5236";"4"
"135";"5434";"1"
"135";"4503";"8"
"137";"1991";"4"
"137";"2504";"2"
"137";"2508";"18"
"7289";"24677";"9"
"137";"2515";"2"
"137";"2516";"5"
"137";"2519";"17"
"137";"2686";"3"
"137";"2757";"12"
"137";"3273";"14"
"137";"3289";"12"
"137";"3298";"14"
"137";"3302";"1"
"137";"3635";"19"
"137";"3706";"6"
"137";"3790";"2"
"137";"3902";"5"
"137";"3903";"5"
"137";"3905";"11"
"137";"4023";"8"
"137";"4818";"9"
"137";"4828";"2"
"137";"207";"2"
"137";"3294";"18"
"137";"5262";"18"
"7289";"28715";"2"
"126";"163";"10"
"126";"1620";"10"
"126";"4244";"2"
"126";"33";"16"
"124";"519";"19"
"124";"195";"11"
"124";"559";"12"
"124";"2193";"4"
"124";"4672";"1"
"127";"2803";"2"
"127";"2806";"1"
"127";"2809";"3"
"127";"3874";"5"
"127";"4554";"6"
"127";"4658";"3"
"127";"5324";"10"
"127";"5334";"18"
"127";"5456";"17"
"127";"5457";"5"
"127";"5458";"5"
"127";"2912";"4"
"135";"1654";"17"
"141";"68";"9"
"141";"296";"17"
"141";"341";"2"
"141";"1127";"4"
"141";"1219";"15"
"141";"1879";"1"
"141";"2372";"5"
"141";"2591";"4"
"141";"2736";"2"
"141";"2785";"5"
"141";"2795";"15"
"141";"2805";"2"
"141";"2808";"14"
"141";"2907";"9"
"141";"2914";"2"
"141";"3042";"3"
"141";"3585";"15"
"141";"3874";"12"
"141";"4102";"2"
"141";"4541";"9"
"141";"4545";"15"
"141";"4546";"1"
"141";"4684";"1"
"141";"5324";"10"
"141";"5527";"11"
"141";"5528";"1"
"141";"5529";"6"
"141";"5530";"5"
"141";"5531";"5"
"141";"5532";"14"
"141";"5553";"3"
"108";"53";"15"
"108";"70";"2"
"108";"207";"13"
"108";"212";"2"
"108";"1102";"6"
"108";"1103";"11"
"108";"1125";"1"
"108";"1147";"15"
"108";"1295";"12"
"108";"1991";"4"
"108";"2502";"17"
"108";"2504";"2"
"108";"2508";"18"
"108";"2512";"1"
"108";"2514";"11"
"108";"2515";"1"
"7289";"32485";"13"
"108";"2519";"17"
"108";"2686";"3"
"108";"3273";"11"
"108";"3290";"1"
"108";"3298";"14"
"108";"3299";"1"
"108";"3431";"11"
"108";"3528";"11"
"7289";"27659";"2"
"108";"3750";"1"
"108";"3836";"11"
"108";"3902";"5"
"108";"3903";"9"
"108";"3905";"1"
"108";"3909";"5"
"108";"4838";"1"
"108";"4844";"5"
"108";"5206";"18"
"108";"5256";"2"
"108";"2517";"5"
"108";"3302";"1"
"143";"2521";"5"
"143";"5587";"13"
"143";"5588";"4"
"121";"52";"7"
"121";"176";"3"
"121";"1554";"9"
"121";"1616";"1"
"121";"2164";"3"
"121";"2654";"5"
"121";"2781";"5"
"121";"5570";"19"
"121";"5572";"10"
"121";"5573";"9"
"121";"5575";"1"
"121";"5576";"16"
"135";"5626";"15"
"135";"5625";"14"
"135";"5623";"13"
"135";"5624";"19"
"128";"443";"9"
"128";"3981";"18"
"128";"4266";"1"
"128";"5227";"17"
"128";"5408";"15"
"128";"5584";"15"
"128";"5642";"9"
"128";"5643";"12"
"128";"5644";"5"
"128";"5648";"14"
"146";"128";"8"
"146";"130";"8"
"146";"133";"19"
"146";"137";"13"
"146";"652";"9"
"146";"1524";"2"
"146";"1724";"14"
"146";"2499";"5"
"146";"2710";"8"
"146";"2714";"19"
"146";"5272";"1"
"140";"347";"3"
"140";"3528";"9"
"140";"4043";"14"
"132";"37";"14"
"132";"111";"10"
"132";"113";"7"
"132";"170";"17"
"132";"185";"12"
"132";"5736";"2"
"132";"201";"1"
"132";"210";"8"
"132";"230";"17"
"132";"559";"12"
"132";"762";"6"
"132";"846";"2"
"132";"5735";"3"
"132";"1501";"9"
"132";"1814";"9"
"132";"1999";"10"
"132";"2602";"11"
"132";"2738";"11"
"132";"2739";"7"
"132";"2745";"13"
"132";"2746";"5"
"132";"2748";"15"
"132";"2854";"2"
"132";"3934";"15"
"132";"4504";"13"
"132";"4600";"13"
"132";"4602";"3"
"132";"5091";"12"
"132";"5112";"1"
"132";"5283";"12"
"132";"5693";"2"
"132";"5697";"4"
"142";"36";"2"
"142";"60";"4"
"142";"70";"12"
"142";"78";"18"
"142";"83";"1"
"142";"87";"2"
"142";"196";"12"
"142";"340";"2"
"142";"1126";"15"
"142";"1129";"13"
"142";"1133";"18"
"142";"1149";"5"
"142";"1420";"17"
"142";"1761";"15"
"142";"2420";"13"
"142";"2870";"2"
"142";"1359";"2"
"142";"3539";"13"
"142";"4002";"2"
"142";"4774";"16"
"142";"4822";"12"
"142";"4919";"12"
"142";"5585";"5"
"142";"5682";"4"
"142";"5683";"1"
"142";"5684";"6"
"142";"5685";"12"
"142";"1135";"2"
"142";"5681";"1"
"142";"264";"2"
"126";"5775";"19"
"126";"5776";"4"
"130";"419";"11"
"130";"1347";"5"
"130";"4824";"2"
"130";"4929";"16"
"130";"5014";"1"
"130";"1150";"14"
"130";"1814";"9"
"130";"2463";"2"
"130";"4387";"3"
"130";"4933";"9"
"130";"5015";"18"
"130";"141";"9"
"130";"143";"8"
"130";"1135";"2"
"130";"3409";"3"
"130";"3892";"10"
"130";"4362";"2"
"130";"4944";"12"
"130";"68";"2"
"130";"69";"15"
"130";"172";"13"
"130";"264";"18"
"130";"372";"2"
"130";"472";"18"
"130";"626";"4"
"130";"1102";"6"
"130";"1125";"14"
"130";"1144";"4"
"130";"2460";"14"
"130";"3750";"1"
"130";"3909";"5"
"130";"4019";"12"
"130";"4034";"18"
"130";"4438";"19"
"130";"4927";"9"
"130";"4978";"9"
"130";"5007";"12"
"130";"5706";"3"
"130";"78";"2"
"130";"126";"13"
"130";"212";"2"
"130";"544";"2"
"130";"678";"1"
"130";"1019";"13"
"130";"1103";"11"
"130";"1115";"5"
"130";"1117";"8"
"130";"1183";"17"
"130";"2464";"2"
"130";"3408";"12"
"130";"3530";"12"
"130";"3531";"18"
"130";"3588";"9"
"130";"4363";"6"
"130";"4554";"14"
"140";"5795";"16"
"140";"5797";"1"
"140";"5799";"1"
"140";"5798";"12"
"130";"4349";"2"
"138";"83";"19"
"138";"149";"11"
"138";"1123";"13"
"138";"1149";"5"
"138";"1359";"2"
"138";"1538";"6"
"138";"2085";"15"
"138";"2236";"2"
"138";"2351";"6"
"138";"2529";"12"
"138";"2845";"5"
"138";"4380";"18"
"138";"4555";"4"
"138";"4769";"11"
"138";"4865";"2"
"138";"5278";"5"
"138";"5290";"17"
"138";"5641";"1"
"138";"5767";"5"
"102";"182";"2"
"102";"184";"9"
"102";"190";"10"
"102";"211";"9"
"102";"1191";"5"
"102";"1295";"12"
"102";"1991";"4"
"102";"2504";"2"
"102";"2512";"1"
"102";"2515";"2"
"102";"2940";"13"
"102";"3289";"11"
"102";"3290";"1"
"102";"3293";"5"
"102";"3294";"18"
"102";"3431";"11"
"102";"3632";"1"
"102";"3902";"5"
"102";"3903";"9"
"102";"3904";"5"
"102";"3905";"5"
"102";"4818";"2"
"102";"5462";"3"
"102";"5595";"2"
"102";"5600";"5"
"102";"4828";"2"
"105";"626";"4"
"105";"1347";"5"
"105";"419";"11"
"105";"5709";"1"
"105";"4019";"12"
"105";"4148";"3"
"105";"4362";"2"
"105";"4363";"6"
"105";"4364";"5"
"105";"4936";"13"
"105";"4938";"2"
"105";"4940";"1"
"105";"5698";"2"
"105";"5701";"12"
"105";"5706";"3"
"105";"372";"2"
"105";"3750";"1"
"105";"3815";"13"
"105";"3909";"5"
"105";"4034";"1"
"105";"5702";"3"
"105";"5707";"6"
"105";"2464";"2"
"105";"5699";"12"
"105";"5700";"5"
"105";"5705";"3"
"105";"3530";"9"
"105";"3892";"12"
"105";"4934";"4"
"105";"4939";"3"
"105";"5703";"1"
"105";"4942";"1"
"105";"5704";"11"
"113";"103";"9"
"113";"129";"13"
"113";"1147";"18"
"113";"1368";"2"
"113";"1724";"14"
"113";"2372";"5"
"113";"2710";"1"
"113";"2714";"19"
"113";"2800";"12"
"113";"3528";"11"
"113";"3533";"5"
"113";"3564";"9"
"113";"4538";"13"
"113";"4728";"5"
"113";"4782";"9"
"113";"5189";"6"
"113";"5256";"2"
"113";"5454";"13"
"113";"5464";"4"
"113";"5769";"5"
"113";"5795";"13"
"113";"5796";"17"
"113";"5797";"2"
"113";"5798";"12"
"113";"5899";"19"
"113";"5900";"13"
"113";"5901";"12"
"113";"5903";"4"
"113";"5904";"1"
"113";"5905";"5"
"113";"5906";"10"
"113";"5907";"5"
"113";"5909";"1"
"113";"5910";"15"
"113";"5911";"15"
"113";"5912";"2"
"113";"5913";"1"
"113";"4693";"4"
"113";"2798";"5"
"113";"5605";"15"
"151";"60";"7"
"151";"69";"17"
"151";"70";"1"
"151";"83";"2"
"151";"87";"2"
"151";"247";"9"
"151";"340";"8"
"151";"1102";"6"
"151";"1124";"4"
"151";"1147";"18"
"151";"1149";"1"
"151";"1152";"2"
"151";"1153";"12"
"151";"1359";"2"
"151";"1420";"17"
"151";"1761";"15"
"151";"2420";"13"
"151";"2460";"14"
"151";"2870";"4"
"151";"3588";"9"
"151";"4002";"2"
"151";"4435";"3"
"151";"4521";"9"
"151";"4768";"1"
"151";"4774";"14"
"151";"4822";"12"
"151";"5153";"18"
"151";"5790";"18"
"151";"5815";"1"
"151";"5816";"4"
"151";"5934";"6"
"151";"196";"1"
"151";"1135";"1"
"151";"5820";"1"
"99";"340";"2"
"99";"25";"3"
"99";"556";"2"
"99";"103";"9"
"99";"104";"18"
"99";"106";"12"
"99";"113";"7"
"99";"123";"5"
"99";"285";"9"
"99";"559";"12"
"99";"1063";"11"
"99";"1507";"5"
"99";"1654";"9"
"99";"1814";"9"
"99";"2852";"7"
"99";"2854";"2"
"99";"3457";"13"
"99";"3521";"18"
"99";"3681";"11"
"99";"4477";"18"
"99";"4479";"1"
"99";"5236";"4"
"99";"5446";"10"
"99";"5675";"1"
"99";"5734";"19"
"99";"5783";"2"
"99";"5787";"5"
"99";"37";"14"
"99";"5791";"1"
"99";"5877";"5"
"99";"5878";"15"
"99";"5879";"4"
"99";"5880";"12"
"99";"5881";"5"
"99";"5882";"13"
"99";"5987";"1"
"175";"5955";"10"
"153";"54";"3"
"153";"453";"7"
"153";"461";"19"
"153";"1125";"8"
"153";"1885";"6"
"153";"2412";"1"
"153";"3277";"7"
"153";"4264";"2"
"153";"5894";"4"
"156";"68";"2"
"156";"126";"18"
"156";"142";"9"
"156";"296";"12"
"156";"341";"10"
"156";"1104";"15"
"156";"2797";"6"
"156";"2802";"18"
"156";"2805";"2"
"156";"2806";"9"
"156";"2808";"4"
"156";"2909";"12"
"156";"2910";"2"
"156";"2912";"4"
"156";"3874";"15"
"156";"4102";"2"
"156";"4658";"1"
"156";"5324";"3"
"156";"5334";"18"
"156";"5456";"16"
"156";"6038";"19"
"156";"6039";"2"
"156";"6040";"15"
"156";"2929";"7"
"116";"36";"14"
"116";"60";"4"
"116";"68";"2"
"116";"69";"17"
"116";"70";"2"
"116";"75";"19"
"116";"83";"4"
"116";"87";"4"
"116";"100";"9"
"116";"101";"12"
"116";"102";"2"
"116";"103";"9"
"116";"146";"5"
"116";"256";"14"
"116";"372";"2"
"116";"493";"10"
"116";"626";"4"
"116";"5853";"2"
"116";"1133";"15"
"116";"1135";"2"
"116";"1143";"4"
"116";"1147";"18"
"116";"1359";"2"
"116";"1538";"6"
"116";"2459";"4"
"116";"2870";"13"
"116";"3409";"3"
"116";"3615";"5"
"116";"3874";"15"
"116";"4002";"2"
"116";"4774";"16"
"116";"5136";"3"
"116";"5290";"1"
"116";"5305";"5"
"116";"5767";"5"
"116";"5817";"6"
"116";"5893";"1"
"116";"5934";"6"
"116";"149";"11"
"116";"2420";"13"
"111";"37";"14"
"111";"106";"12"
"111";"556";"4"
"111";"601";"9"
"111";"1507";"2"
"111";"2854";"2"
"111";"3453";"17"
"111";"3454";"4"
"111";"3456";"15"
"111";"3457";"2"
"111";"5446";"10"
"111";"5624";"19"
"111";"5636";"6"
"111";"5675";"1"
"111";"5787";"5"
"111";"5872";"1"
"111";"6060";"12"
"111";"6061";"4"
"175";"2591";"5"
"116";"88";"3"
"116";"89";"12"
"116";"91";"2"
"116";"264";"2"
"116";"1128";"1"
"116";"1761";"2"
"116";"2736";"12"
"116";"3407";"13"
"116";"6047";"4"
"148";"125";"12"
"148";"128";"9"
"148";"129";"13"
"148";"130";"11"
"148";"131";"14"
"148";"132";"6"
"148";"133";"19"
"148";"137";"13"
"148";"138";"5"
"148";"139";"15"
"148";"140";"13"
"148";"141";"9"
"148";"143";"18"
"148";"144";"13"
"148";"152";"12"
"148";"172";"13"
"148";"188";"10"
"148";"652";"9"
"148";"1219";"5"
"148";"1524";"2"
"148";"1724";"14"
"148";"2591";"4"
"148";"2705";"17"
"148";"2710";"1"
"148";"2714";"19"
"148";"2717";"4"
"148";"3539";"13"
"148";"3598";"7"
"148";"4387";"8"
"148";"4388";"18"
"148";"4389";"3"
"148";"4392";"5"
"148";"4554";"14"
"148";"4919";"12"
"148";"5272";"1"
"148";"5341";"12"
"148";"6121";"4"
"148";"6122";"6"
"148";"6123";"8"
"148";"57";"17"
"148";"151";"18"
"148";"153";"14"
"148";"5817";"6"
"148";"1359";"2"
"148";"4390";"5"
"149";"329";"5"
"149";"438";"6"
"149";"1885";"6"
"149";"3961";"15"
"149";"6188";"13"
"149";"1890";"1"
"149";"439";"2"
"159";"53";"2"
"163";"6085";"4"
"163";"5509";"9"
"163";"5819";"5"
"163";"567";"15"
"163";"210";"8"
"130";"6298";"6"
"163";"5890";"7"
"159";"212";"18"
"159";"224";"9"
"159";"1102";"6"
"159";"1103";"11"
"159";"1147";"15"
"159";"1256";"9"
"159";"1991";"2"
"159";"2433";"10"
"159";"2502";"17"
"159";"2515";"12"
"159";"2519";"17"
"159";"2557";"13"
"159";"2686";"3"
"159";"2757";"2"
"159";"3289";"11"
"159";"3294";"18"
"159";"3296";"1"
"159";"3300";"1"
"159";"3302";"1"
"159";"3356";"12"
"159";"3588";"9"
"159";"3726";"9"
"159";"3790";"2"
"159";"3796";"12"
"159";"3902";"5"
"159";"3905";"11"
"159";"4006";"5"
"159";"4818";"11"
"159";"4828";"2"
"159";"4844";"9"
"159";"5262";"2"
"159";"5663";"12"
"159";"5773";"11"
"159";"5778";"12"
"159";"2925";"1"
"131";"105";"20"
"131";"111";"7"
"132";"6144";"4"
"132";"6192";"5"
"132";"6193";"13"
"132";"198";"20"
"132";"1315";"20"
"174";"105";"8"
"174";"5611";"1"
"174";"111";"10"
"174";"154";"3"
"174";"170";"17"
"174";"171";"17"
"174";"1102";"12"
"174";"1315";"20"
"174";"1654";"17"
"174";"6144";"2"
"174";"6157";"2"
"174";"6192";"1"
"174";"6193";"13"
"174";"5775";"1"
"130";"6299";"6"
"175";"6044";"2"
"162";"195";"11"
"162";"559";"12"
"162";"1654";"9"
"162";"3166";"1"
"162";"3354";"15"
"162";"5236";"8"
"162";"6091";"1"
"162";"6151";"5"
"170";"25";"1"
"170";"111";"9"
"170";"171";"17"
"170";"579";"8"
"170";"1315";"5"
"170";"1814";"9"
"170";"2739";"1"
"170";"2746";"5"
"170";"4244";"12"
"170";"5775";"1"
"170";"6089";"13"
"130";"6300";"7"
"130";"6301";"18"
"130";"6302";"1"
"130";"6303";"9"
"173";"198";"20"
"173";"210";"8"
"173";"227";"9"
"173";"6085";"4"
"173";"6258";"11"
"173";"6294";"11"
"166";"57";"17"
"166";"60";"4"
"166";"70";"2"
"166";"99";"3"
"166";"101";"19"
"166";"103";"9"
"166";"128";"9"
"166";"130";"11"
"166";"149";"11"
"166";"152";"12"
"166";"207";"11"
"166";"212";"2"
"166";"372";"14"
"166";"419";"11"
"166";"472";"11"
"166";"1102";"6"
"166";"1103";"13"
"166";"1183";"1"
"166";"2234";"14"
"166";"2443";"9"
"166";"2460";"18"
"166";"2464";"5"
"166";"2502";"17"
"166";"2798";"9"
"166";"2870";"13"
"166";"7710";"5"
"166";"3356";"12"
"166";"3408";"9"
"166";"3409";"19"
"166";"3531";"18"
"166";"3532";"1"
"166";"3599";"3"
"166";"3967";"19"
"166";"4824";"2"
"166";"5007";"12"
"166";"6014";"5"
"166";"6181";"18"
"166";"6183";"9"
"166";"6232";"13"
"166";"69";"17"
"166";"86";"1"
"166";"146";"5"
"166";"347";"12"
"166";"3528";"11"
"166";"3533";"5"
"166";"3564";"9"
"166";"5206";"18"
"166";"5256";"2"
"166";"5795";"13"
"166";"5909";"1"
"166";"6233";"13"
"166";"139";"2"
"166";"141";"1"
"166";"143";"18"
"166";"144";"13"
"166";"172";"13"
"166";"1116";"4"
"166";"1117";"14"
"166";"2800";"12"
"166";"2973";"1"
"166";"2975";"5"
"166";"68";"9"
"166";"2974";"2"
"130";"6044";"7"
"130";"6116";"12"
"130";"6319";"4"
"130";"6320";"18"
"130";"6321";"1"
"130";"6322";"11"
"130";"6323";"15"
"130";"6324";"2"
"130";"6325";"3"
"130";"6326";"2"
"130";"6327";"2"
"130";"6328";"1"
"130";"6329";"18"
"130";"6330";"12"
"130";"4942";"1"
"130";"5000";"2"
"130";"5709";"1"
"130";"6261";"1"
"130";"2502";"17"
"130";"4398";"18"
"188";"2085";"9"
"188";"1761";"4"
"188";"1538";"1"
"188";"1149";"20"
"188";"149";"14"
"188";"102";"19"
"188";"70";"12"
"168";"207";"18"
"168";"212";"2"
"168";"1102";"6"
"168";"1103";"12"
"168";"2502";"17"
"168";"2949";"19"
"168";"3726";"12"
"168";"5262";"2"
"168";"5593";"2"
"168";"5663";"12"
"168";"5773";"10"
"168";"5803";"11"
"172";"55";"15"
"172";"68";"4"
"172";"172";"2"
"172";"296";"17"
"172";"1104";"15"
"172";"1219";"5"
"172";"2591";"5"
"172";"2736";"5"
"172";"2795";"19"
"172";"2797";"13"
"172";"2802";"18"
"172";"2806";"9"
"172";"2909";"12"
"172";"2916";"18"
"172";"2974";"18"
"172";"3874";"11"
"172";"4102";"6"
"172";"4545";"15"
"172";"4546";"1"
"172";"4554";"14"
"172";"5957";"12"
"172";"6039";"2"
"164";"1125";"1"
"164";"3911";"4"
"164";"6179";"18"
"178";"53";"19"
"178";"190";"10"
"178";"207";"11"
"178";"212";"2"
"178";"272";"18"
"178";"495";"1"
"178";"1102";"6"
"7289";"27021";"14"
"178";"1147";"7"
"178";"1991";"2"
"178";"2372";"5"
"178";"2502";"17"
"178";"2504";"10"
"178";"2515";"12"
"178";"2519";"1"
"178";"2686";"3"
"178";"3273";"11"
"178";"3289";"11"
"178";"3290";"11"
"178";"3294";"18"
"178";"7710";"11"
"178";"3431";"11"
"178";"3632";"1"
"178";"3790";"2"
"178";"3796";"12"
"178";"3901";"1"
"178";"3902";"5"
"178";"3903";"9"
"178";"3905";"11"
"178";"4818";"11"
"178";"4828";"2"
"178";"5595";"2"
"178";"5654";"2"
"178";"5778";"12"
"178";"5790";"18"
"178";"2925";"4"
"178";"6096";"19"
"178";"2557";"13"
"175";"6298";"6"
"172";"6341";"5"
"164";"6446";"5"
"158";"128";"8"
"158";"129";"18"
"158";"144";"14"
"158";"152";"1"
"158";"270";"18"
"158";"283";"11"
"158";"1149";"5"
"158";"1724";"13"
"158";"2233";"7"
"158";"2710";"9"
"158";"2714";"4"
"158";"2730";"14"
"158";"2810";"4"
"158";"3599";"1"
"158";"3966";"17"
"158";"4387";"8"
"158";"4494";"9"
"158";"5207";"13"
"158";"5341";"5"
"158";"5531";"5"
"158";"6183";"13"
"158";"6451";"1"
"7289";"1814";"13"
"158";"652";"18"
"158";"1359";"2"
"7289";"33699";"5"
"158";"4246";"9"
"154";"329";"9"
"154";"434";"3"
"154";"439";"18"
"154";"441";"1"
"154";"443";"9"
"154";"448";"2"
"154";"458";"2"
"154";"459";"16"
"154";"460";"13"
"154";"461";"9"
"154";"463";"14"
"154";"1125";"14"
"154";"1891";"1"
"154";"3277";"20"
"154";"4260";"6"
"154";"4263";"9"
"154";"4265";"1"
"154";"4267";"5"
"154";"4269";"1"
"154";"4273";"5"
"154";"6179";"18"
"154";"6433";"4"
"154";"6526";"16"
"154";"6527";"13"
"154";"6528";"4"
"7289";"25574";"9"
"154";"6530";"5"
"7289";"4310";"23"
"154";"6446";"9"
"154";"6486";"3"
"154";"4262";"11"
"154";"454";"4"
"171";"347";"12"
"171";"3564";"9"
"171";"4972";"17"
"171";"5206";"14"
"171";"5256";"11"
"171";"5795";"13"
"171";"5796";"17"
"171";"5798";"2"
"171";"5900";"13"
"171";"5908";"18"
"183";"347";"12"
"183";"3533";"2"
"183";"4538";"1"
"183";"4693";"4"
"183";"5206";"14"
"183";"5256";"12"
"183";"5795";"13"
"183";"5798";"1"
"183";"5900";"13"
"183";"5906";"10"
"183";"5909";"18"
"183";"5911";"18"
"183";"6438";"6"
"183";"6449";"13"
"183";"6450";"9"
"183";"6554";"3"
"183";"6555";"13"
"183";"6556";"1"
"183";"5903";"3"
"92";"150";"2"
"92";"144";"13"
"92";"141";"9"
"92";"134";"1"
"92";"129";"6"
"92";"128";"9"
"92";"125";"12"
"92";"87";"2"
"185";"137";"15"
"185";"138";"2"
"185";"141";"9"
"185";"142";"2"
"185";"128";"9"
"185";"36";"5"
"92";"4397";"1"
"92";"2460";"14"
"92";"138";"4"
"185";"140";"13"
"185";"146";"5"
"185";"149";"9"
"185";"150";"2"
"185";"151";"18"
"185";"152";"18"
"185";"153";"2"
"185";"172";"13"
"185";"219";"13"
"185";"264";"2"
"185";"283";"2"
"185";"347";"12"
"185";"372";"12"
"185";"468";"1"
"185";"652";"18"
"185";"1134";"1"
"185";"1147";"18"
"185";"1219";"5"
"185";"1359";"7"
"185";"1524";"11"
"185";"1538";"17"
"185";"1761";"2"
"185";"2085";"9"
"185";"2460";"19"
"185";"2464";"1"
"185";"2591";"4"
"185";"2710";"9"
"185";"2714";"7"
"185";"2730";"5"
"185";"2797";"16"
"185";"2806";"1"
"185";"2870";"12"
"185";"2907";"9"
